student_id,first_name,last_name,date_of_birth,grade_level,school_id,classroom_id,enrollment_date,status
40abdf8f-9183-4611-b4aa-0d3e56d826c7,Gianna,Anderson,2019-03-31,2,459f7de6-735d-4a35-b8ca-f662c20126fc,69fd2c80-70c9-45b0-8af5-699f17cca75c,2023-10-21,active
39a075d5-1524-4adb-ab57-9c5931cc0a6c,Grace,Martin,2022-01-05,2,0c93e27c-c545-4f5f-bcfc-f771640959e3,a042c912-af1c-4235-b1f4-4a5a8548b992,2026-03-17,active
e4e1c4cf-7ee4-4485-a979-54abe6d72224,Eleanor,Torres,2021-07-08,6,8b4d8304-db30-440d-9d10-d462d5332003,21f0b858-0d2e-412e-bfd0-ffc2eb921e1d,2025-03-18,inactive
0437cc14-9912-447b-8100-5288ff694ac5,Noah,Hernandez,2018-05-29,PreK,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,0d945544-a8cb-43cd-a269-734389a189c9,2023-10-23,active
96000170-76f7-41dc-8bb9-681055f22a42,Aiden,Hill,2020-10-10,5,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,02323a0b-3b20-49a1-8da0-ddcd2066307d,2026-03-27,inactive
d5d7d7a7-7aab-44f1-8b77-de447cfd7b51,Harper,Smith,2015-06-07,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2023-12-21,active
3bfadcd8-ea42-4db8-abad-27b95c6aa1f7,Layla,Mitchell,2021-01-21,PreK,67894daf-2798-473f-a133-34509c85a5b2,a84ed4f9-b563-43e0-9bff-7dd1990579c3,2025-05-18,active
3a5c9359-efcf-40b3-8f1b-9cd6ac36b2d3,Jackson,Robinson,2019-04-23,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2025-08-07,active
b6d58e1c-2f2e-4298-ba6f-740d809cc488,Alexander,Ramirez,2015-07-23,5,409978d4-7def-4d4b-83ce-75fa2a3bff94,cc51c600-e555-4182-8f6d-2c0d861c58cd,2024-11-11,active
f5b1da87-6b9c-448d-b2a8-f2f9dc351c50,Mason,Clark,2018-05-15,2,bcab8575-2c79-4e87-b156-b78148a98ed8,3c171427-33d1-4e01-81db-566572ab6f15,2023-09-29,active
ef710ebf-c3a2-4e1d-b1c8-4d462f38f287,Elijah,Hernandez,2022-02-24,PreK,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,98bc94e6-b380-4de2-ad80-d8c9e0364499,2024-08-07,active
61e157d8-835d-48c1-9428-d6fcc4bdb16a,Emma,Ramirez,2018-06-26,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2026-01-07,active
d215cf44-91ab-4cb6-b2ea-9dd07b45e0ff,Thomas,Baker,2015-07-26,6,36e20eff-d78a-49dd-aa53-f1238ee345c0,ed22639e-28db-4ef8-a083-75057a6dd6be,2026-02-21,inactive
0c6731ba-66a0-4a4a-bead-2171627d8a49,Logan,Smith,2017-03-29,6,24362bd7-c875-4bb6-a444-3404a681b2a7,9925569d-54f8-42cd-8812-056568c67420,2024-04-27,active
5ce8a9ff-a4d4-4eca-a12e-39ba42d9f567,Thomas,Hill,2017-12-01,K,0c93e27c-c545-4f5f-bcfc-f771640959e3,d0a1700e-e85a-4230-89a4-efb90a31b828,2026-03-20,active
625635ea-e7ea-478f-93d7-6fb4620667c0,Amelia,Lopez,2020-04-24,PreK,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,08d812df-7170-4209-99d2-ad6fb7bdd5e2,2026-03-11,active
52597a0e-8725-413d-ad83-f06ce6671321,Sebastian,Young,2014-10-08,6,36e20eff-d78a-49dd-aa53-f1238ee345c0,ed22639e-28db-4ef8-a083-75057a6dd6be,2023-07-17,active
2dc55bd4-facb-487c-ab9d-535950f44c26,Penelope,Roberts,2021-10-13,5,67894daf-2798-473f-a133-34509c85a5b2,ff1b81c6-7c32-40f5-941d-1fdd4c835c81,2024-08-27,inactive
ca1aab8d-170f-4ab8-921d-7ea176d45b94,Harper,Wilson,2018-08-01,4,f277f27b-bb46-4f44-a66e-776fc94dfb1d,df798fb1-2818-4e9f-ab81-178278841d39,2024-11-25,active
828c0d0b-04f5-4a52-86a2-bd8692cd8152,Leo,Allen,2016-12-15,2,409978d4-7def-4d4b-83ce-75fa2a3bff94,18f27eb7-c16a-4207-955b-bce0239ae59c,2024-12-18,active
cb5bacb4-df75-4398-8fc9-3b350cf998ed,Noah,Thompson,2015-05-25,K,1a67d9b4-5cf8-4aaf-a3de-d79d96c91528,df5a3afa-d3b8-42a7-8e24-df5c09b970b8,2025-12-28,active
1212adc0-c3d7-44f6-84f2-86def0fb8ad4,Sophia,Smith,2017-11-04,6,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,91009e6d-de92-41fa-a9f5-d2459049405c,2025-03-28,active
95b1286f-74a2-449a-b4f2-cd083624c502,Sophia,Ramirez,2016-10-06,6,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,eeead877-fbec-4125-ad14-ff49346f7382,2023-04-22,active
a5b0fb9a-6d47-4cbc-b6bf-023477b59d74,Abigail,Davis,2014-07-17,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2024-02-12,inactive
1d1378b6-4076-491a-a026-56ad94ceeca1,Amelia,Walker,2020-05-03,4,1cd4a5dd-e438-4e95-96e4-3c463bae06a7,4bff92f9-14f1-4c06-bedd-944f547e02ec,2024-08-28,active
9c60cd20-99eb-4748-bc2b-407abf04e5ab,Penelope,Moore,2017-08-29,1,7caa99e5-aa2f-43f6-93ad-68f80ce21053,9888b1ef-1c4a-4c6f-b3b1-1049a36ae8e4,2024-04-11,active
e467cb10-8e4c-4171-bdc4-9df95dd306bf,Camila,Mitchell,2016-01-14,1,961f8a8c-7080-469b-b989-ff844d396f26,91689921-a4c8-4416-9427-4eeaa612b102,2024-01-15,active
e483e04f-2604-466b-92bd-120796c13621,Evelyn,Williams,2020-02-08,PreK,9c753fbb-87d9-4088-a5d8-1d94279cfd36,e323eb48-eb38-4fa0-aecc-45fb071c761b,2024-04-26,active
061feaf5-ce8a-47aa-bd82-6321286427a2,Madison,Gonzalez,2018-03-20,1,f277f27b-bb46-4f44-a66e-776fc94dfb1d,f79141c1-6b0c-4578-bd76-e2cfa2305a61,2024-02-26,inactive
44fddbb8-8de4-4619-a0cc-6d4c40c25326,Aiden,Young,2021-09-01,3,a19de5b5-7532-4976-b51c-f1e4d45c4761,0a4557bd-162a-4023-9843-d1f0079dbb2e,2025-12-30,active
7a5dddd0-5004-4394-bb75-da9e8f648069,Grace,Mitchell,2017-09-13,5,cc69d542-de0a-488a-8cea-59b4669368d3,8ac0715e-6887-4eeb-9091-5b1acb8e9269,2026-01-25,active
8532e100-420f-489a-bc51-ae21a60ec56f,Liam,Rodriguez,2021-02-07,5,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,02323a0b-3b20-49a1-8da0-ddcd2066307d,2023-11-10,active
8cf94470-ac0a-4ad1-853f-95568892ed1f,Noah,Baker,2022-04-19,K,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,5fe98476-1393-4f43-8816-394f079baa76,2024-07-31,active
b03986e8-9a69-4d96-8671-f4c7a285f47b,Aria,Jackson,2014-04-02,5,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,6ad0c956-cf55-4254-b558-9c7e94ed2fed,2025-09-09,active
b80f71b8-6051-4346-b042-7e6e471e9e83,Grace,Allen,2016-11-30,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2024-02-10,active
8e4f0a41-f35c-4c42-8e44-8bf46532d5fc,Madison,Ramirez,2021-11-21,PreK,549a30d9-553b-4506-a689-172079c7116b,5ab6ed1a-3a4f-4913-80c1-9a6b3c9188fb,2024-08-22,active
57e1f9e7-f658-4a4f-8c67-55137af2a440,Charlotte,Nguyen,2014-05-29,2,0c93e27c-c545-4f5f-bcfc-f771640959e3,a042c912-af1c-4235-b1f4-4a5a8548b992,2024-04-09,active
3bd6659d-5ff5-4fa1-97ee-1d91366292f8,Michael,Williams,2020-02-03,3,cc69d542-de0a-488a-8cea-59b4669368d3,c6ef52a5-bcfe-42c4-811e-3e1742bb8327,2023-12-30,active
8b3350e5-6905-4b83-8558-c20aedce4418,Ryan,Gonzalez,2020-08-29,6,8b4d8304-db30-440d-9d10-d462d5332003,12322152-b3d7-41e3-8c8e-cf465c9b78ce,2023-05-10,active
4c094b18-b2a3-41f5-b62c-cb31a9106a50,Mason,Hall,2016-09-09,2,7ec49931-9e42-4f30-8490-b24bceee7862,a1819dad-b07c-4204-b4ba-ca8049eb02bd,2026-03-14,active
f52a7793-13fe-41d1-8ff0-1968a5c2c13c,Aria,Brown,2019-10-15,3,1931b905-8265-481f-8999-bcf320f65f54,2ccfc1bd-dbd6-4350-a6b5-73ee60a30baa,2025-08-23,active
2e13f5a3-7170-4056-bb8a-31e9dc1bb5cd,Daniel,Moore,2019-02-08,2,7ec49931-9e42-4f30-8490-b24bceee7862,a1819dad-b07c-4204-b4ba-ca8049eb02bd,2024-10-06,inactive
f6a1a217-22cd-4630-b255-c71ea4d1adc1,Benjamin,Williams,2019-10-24,1,f277f27b-bb46-4f44-a66e-776fc94dfb1d,f79141c1-6b0c-4578-bd76-e2cfa2305a61,2023-07-10,active
db66bade-d74d-4817-aa52-16d5b7f660d1,Alexander,Hill,2019-11-10,3,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,e312d46a-0e68-4bce-b76f-263c49f9066e,2025-11-25,active
82a962d5-0d0d-4d08-aae0-d893f953981a,Ethan,Martin,2018-07-28,6,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,eeead877-fbec-4125-ad14-ff49346f7382,2025-04-17,active
1ab22039-db69-4d8b-9173-a8b9d159d253,Daniel,Mitchell,2015-01-30,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,71f3fe2f-5ddb-4d84-88dd-fe0f1486d43b,2025-02-10,active
e2e9564e-74d1-4335-b5b9-c0c87a782dfa,Leo,Moore,2013-09-28,2,24362bd7-c875-4bb6-a444-3404a681b2a7,1aa1efed-cf0b-46e0-8810-be4eede907e0,2024-08-03,active
b2d9a704-8b51-4ce6-a874-29d12d334ca1,Victoria,Mitchell,2022-02-09,PreK,8b4d8304-db30-440d-9d10-d462d5332003,a01f984a-a135-42de-aba7-506f9cd06a19,2023-12-27,active
3a5167ca-dadf-4486-bda1-1a0eb8ff12a3,Charlotte,Rivera,2013-05-06,K,54efc792-15e8-4edf-b463-c3fb0cffef14,20d6ab85-16c0-4c20-a14c-c91f094ca097,2024-04-28,active
f28b8a84-c9ed-4a8d-be89-657cedd153a6,Mason,Campbell,2021-06-29,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,005fcf79-bb41-4777-bf0f-b2bfa04f45e6,2025-03-06,active
77a1fd07-0693-4fe2-a975-87cc582807e5,Isabella,Gonzalez,2015-01-18,PreK,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,4876c2de-1ae9-495a-b0e3-79ff3c3807da,2023-07-02,active
91d5dc63-424f-4e05-8446-ff1c398af6bd,Ella,Green,2014-10-11,2,459f7de6-735d-4a35-b8ca-f662c20126fc,2f9b6b08-4311-4902-aff7-9dd07d10612c,2025-04-22,active
c612d1ea-e9fa-413e-9cf0-2ea7646680c0,Theodore,Allen,2021-07-31,6,4d436791-1c24-4038-9be1-6a252a5d08a1,bf543a54-5618-4fed-8831-322c896f89c7,2025-08-09,active
4efe9929-e94a-4486-930c-bbb8bc4c86cb,Evelyn,Williams,2013-11-17,4,770836c9-49fe-4be4-9a0e-1643d77c750e,2fb3bedd-fdcc-4add-bcf5-2d1d822507af,2023-12-24,transferred
770c5b47-821d-482a-88ac-64b25c86537b,Thomas,Wright,2019-09-14,3,459f7de6-735d-4a35-b8ca-f662c20126fc,b4776b1a-6afb-4fdc-9f6f-fc8e00812636,2026-01-11,inactive
ad7ae11a-98f3-4b52-b4f9-1dda5d94faea,Gianna,Scott,2020-08-23,3,7ec49931-9e42-4f30-8490-b24bceee7862,9ae5dbcf-36a1-4499-82a1-27c92827800c,2026-02-10,active
8fb91f01-826f-4895-acea-c017248d160f,Benjamin,Smith,2013-11-18,2,459f7de6-735d-4a35-b8ca-f662c20126fc,e8025873-9cef-4d16-bb7a-3ff0ee455053,2024-05-31,active
738d5ab2-7cb0-4c99-8597-9de1109be0a4,Scarlett,Robinson,2013-04-15,5,9c753fbb-87d9-4088-a5d8-1d94279cfd36,01c98481-95f8-4ecd-8568-e04d411f4018,2023-04-22,active
871b8a29-aa1e-4a87-8986-03acf0b6f6dc,Evelyn,Rivera,2018-11-01,K,3efefdf8-9308-4f31-a290-d9e04fd3b172,01b3f0d2-7ced-4ec9-afb2-7860a27f6589,2024-06-28,active
7d9f2333-70a1-4d7c-b1f7-a3414b82cd2e,Penelope,Thomas,2020-12-11,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,40d4cc31-4289-4b27-b0d8-d3497a177d5c,2023-07-06,active
d439d5c5-f570-4413-ab6a-5c85b1cace12,Noah,Adams,2019-01-27,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2024-10-08,transferred
724af062-72cb-4dd9-bd34-f71d40dbb736,Leo,Thompson,2015-02-06,5,961f8a8c-7080-469b-b989-ff844d396f26,f3e5e7a1-81ee-480a-a6e4-2951d23165f4,2023-04-06,active
bca81218-d885-4a9e-a926-dc66e81c01f6,Grace,Rodriguez,2018-02-22,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2024-09-25,active
2fbc7ab9-c2b5-4505-a62f-8e7cfd2df3a3,Camila,Anderson,2018-03-07,PreK,0c93e27c-c545-4f5f-bcfc-f771640959e3,8f1a4bd0-d97d-42e7-80ea-3a26baf4e808,2023-04-25,active
28fc0ff7-d444-4a6e-b0d7-f93276fe5ebc,Penelope,Nelson,2020-11-24,PreK,549a30d9-553b-4506-a689-172079c7116b,5ab6ed1a-3a4f-4913-80c1-9a6b3c9188fb,2023-05-06,transferred
e58ee97f-b0b4-4539-be87-169196d9eca0,Leo,Taylor,2021-04-17,K,9c754117-bfe4-40a9-bfb1-097fc1c520df,e662b82d-c072-458b-8cfa-26311c0dfab6,2025-05-25,inactive
c010d2aa-5969-4f2c-b683-7a973fd19962,Luna,Moore,2019-08-22,PreK,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,0d945544-a8cb-43cd-a269-734389a189c9,2024-06-28,active
29ffd653-b96e-4f29-8a21-c68f75eb0d66,Grace,Campbell,2020-08-19,PreK,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,0f91c596-b33d-4197-911f-b291b1ebc696,2024-07-21,active
4b2c6576-eb14-46b3-bda8-286b0ad57315,Benjamin,Robinson,2016-02-18,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2026-01-13,active
8bd63aef-d276-48e2-91f0-19826bb1f2e7,Grace,Lopez,2019-06-18,1,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,18582510-dbec-41f4-8cba-d0c2f9ee2cd3,2026-01-02,active
91de3571-4595-422b-8c06-35bb886dd62d,Michael,Baker,2019-01-12,1,a19de5b5-7532-4976-b51c-f1e4d45c4761,057fd6ae-71b8-4abc-8da4-e4c569233387,2024-04-01,active
9ef3eb17-bf2d-47c7-a4dd-4bdd238a694b,Henry,Robinson,2021-02-27,6,0c93e27c-c545-4f5f-bcfc-f771640959e3,961ee5e1-b0b0-4123-b696-7ac0a135988a,2025-08-24,inactive
c93b82aa-e8e4-4e58-99c2-266c2a4053d7,Grace,Carter,2021-07-09,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2024-01-10,active
68790a78-5dbe-4222-813e-6400d1dd78bf,James,Smith,2016-09-21,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,005fcf79-bb41-4777-bf0f-b2bfa04f45e6,2023-05-16,active
f13dd0ee-54f4-4152-95d8-0009bda1c8b6,Alexander,Martinez,2020-11-28,3,c6e42cb4-e6de-4841-86c7-fe00bd66bd5b,e923241e-3202-400a-95d5-4d9625f5c1f1,2023-09-22,inactive
a18c6e05-ea24-4aaf-929b-d3a4ae073776,Jackson,Garcia,2023-02-09,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,71f3fe2f-5ddb-4d84-88dd-fe0f1486d43b,2025-02-25,active
bd4328f4-bb5d-4f65-8217-e2011c9bc450,Mason,Perez,2013-08-22,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2024-03-03,active
3350194b-fbec-434e-a2f3-41bb342a1bc5,Victoria,Wright,2022-06-30,6,3efefdf8-9308-4f31-a290-d9e04fd3b172,12e3c5de-c800-4347-96ee-bcffbe7ca15f,2024-10-02,active
f679bc85-fe74-433f-9d45-298c271110a2,Sophia,Allen,2021-06-30,3,c6e42cb4-e6de-4841-86c7-fe00bd66bd5b,e923241e-3202-400a-95d5-4d9625f5c1f1,2024-12-01,inactive
05c13456-2e96-403a-9c9e-aa0bd2b0af13,Liam,Anderson,2021-04-04,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2024-07-06,active
065af3d4-883c-4cbc-a4a4-858e5156e680,Amelia,Baker,2017-05-05,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2024-11-11,active
d52dd843-1fbe-450a-8a5b-bf7c050fe3a8,Amelia,Miller,2016-01-10,2,961f8a8c-7080-469b-b989-ff844d396f26,25ea9a39-e124-44bd-b391-af42c9811e17,2023-11-15,transferred
05ff8289-d949-4f56-8553-75fcfe72bef6,James,White,2018-02-25,4,7caa99e5-aa2f-43f6-93ad-68f80ce21053,40bd200c-783b-4301-b9fe-6e5db5052583,2025-02-15,inactive
161d2bfb-e1af-4b63-a446-7db1e7c174cf,Benjamin,Ramirez,2022-05-30,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2024-02-07,active
3b791643-d05c-430e-ab20-c9ff8e2f7f1a,Ryan,Jackson,2017-01-19,4,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,2abef8ce-c683-454e-992e-6b08dcb0cfd5,2024-12-11,active
4b03d1f3-9405-4c4e-b683-0f78b28ca24c,Harper,Rivera,2018-07-24,2,0c93e27c-c545-4f5f-bcfc-f771640959e3,a042c912-af1c-4235-b1f4-4a5a8548b992,2025-04-28,active
5b9a3bdd-1661-41dc-92c3-9431ea3721a6,Luna,Martinez,2020-05-04,5,54efc792-15e8-4edf-b463-c3fb0cffef14,0e556ac9-a39b-4efe-8448-b02f500443c4,2024-01-29,active
0f835cc5-5be6-4831-8634-27354dbb9a98,Grace,Moore,2022-02-06,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2025-08-26,active
2286ecf3-f9ff-4880-8b1b-e9380528ae42,Camila,Lee,2021-01-01,3,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,e312d46a-0e68-4bce-b76f-263c49f9066e,2025-05-31,active
94745173-e41e-4f61-ad7d-8303017a6da5,Isabella,Adams,2016-06-01,4,7b9e1d75-0e5e-45b4-b563-e22f77fe40b5,d690d4fd-501c-4e9a-9063-1252cb069475,2025-02-14,inactive
8113b462-e973-4bd0-85f7-b62e64ec3dd2,Penelope,Wright,2016-06-28,PreK,8b4d8304-db30-440d-9d10-d462d5332003,a01f984a-a135-42de-aba7-506f9cd06a19,2026-01-16,active
63b47481-a3a1-420e-b048-29c244ad8ffa,Samuel,Rivera,2019-09-21,PreK,8b902c90-6686-47cd-ad47-fa5721327dd2,b36a92dd-6970-47a6-8bc6-f65c30a1175c,2023-09-22,active
83690cc8-89af-4654-9694-ff1991cb6dfe,Henry,White,2019-04-11,4,54efc792-15e8-4edf-b463-c3fb0cffef14,2d4515b5-930f-4c6a-ab3b-07d9f5b478f7,2023-09-29,active
ff6e0dc4-c35b-4840-9805-6e8b4fa130bc,Isabella,Davis,2017-06-24,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2025-11-29,active
a7fe32c7-4150-45ac-86c7-b3525a9dc695,Jack,Martinez,2018-01-24,K,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,83ed9e5c-1ea4-4a5a-8dd4-a274b285382e,2024-11-27,active
b5633804-0d7b-4878-a2a2-c520f3b82581,Amelia,Brown,2016-12-02,PreK,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,0d945544-a8cb-43cd-a269-734389a189c9,2024-06-08,active
509ea5ed-1653-4d01-b1d1-83fe7c133af8,Eleanor,Ramirez,2020-09-23,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,40d4cc31-4289-4b27-b0d8-d3497a177d5c,2023-05-27,active
adab30e1-f174-4352-9c0e-551c75bac610,Chloe,Hernandez,2014-02-28,PreK,4d436791-1c24-4038-9be1-6a252a5d08a1,1f3425ca-93f3-41ad-a1a9-fa734d8fcf37,2025-12-05,active
87011800-0802-44db-a3c1-e41a0ffc1937,Ava,Smith,2021-02-23,PreK,3efefdf8-9308-4f31-a290-d9e04fd3b172,3e797826-cef2-46b6-8b43-4a9bbd3ff5e1,2024-08-17,active
1c319baf-99cc-4ff1-8984-84cd1bfc9336,Logan,Rodriguez,2021-01-01,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2025-11-21,active
e0adbaf4-3fe0-452e-8087-e7d0998b043c,Ella,Adams,2015-09-08,1,7caa99e5-aa2f-43f6-93ad-68f80ce21053,9888b1ef-1c4a-4c6f-b3b1-1049a36ae8e4,2025-02-22,active
734b5290-007d-4736-ad0d-4c0be1d4fd28,Leo,Williams,2022-01-15,6,0c93e27c-c545-4f5f-bcfc-f771640959e3,d431f417-480a-4614-a84d-53af49129545,2023-08-04,active
9f707231-a2ed-4f68-aae4-a75d8cc5f31d,Michael,Ramirez,2015-01-14,6,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,e8a443f5-ba45-40c0-9414-8a0fb5fbb551,2023-04-26,active
3d3a2b34-9119-4f91-b287-73c0cfcd9386,Layla,Allen,2014-04-07,3,ed6bec0a-d128-4e2e-9194-a5f5ecdcd12e,56a657da-9840-49f2-a1ce-723efec2b8f6,2024-09-13,active
88fb07ac-771f-4694-b155-50fb177a502b,Elijah,King,2017-01-15,2,bcab8575-2c79-4e87-b156-b78148a98ed8,3c171427-33d1-4e01-81db-566572ab6f15,2024-10-11,active
2f322e8b-b732-4f5c-a19e-b2b03df3d60b,Amelia,Sanchez,2019-09-12,5,cc69d542-de0a-488a-8cea-59b4669368d3,8ac0715e-6887-4eeb-9091-5b1acb8e9269,2023-07-27,active
0cd1eda2-b8bc-446b-b8be-9b15b30f6507,Aria,Lee,2014-02-26,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2025-11-18,active
02a9ed96-1c00-4b3b-8599-829d08bff925,Daniel,Adams,2017-01-11,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2023-07-24,active
7b13cd30-b35c-4760-b9ba-77856ce0aa66,Daniel,Hill,2022-02-10,2,b9772d10-67bf-4262-9d92-9cc00f8e27dc,b4f4fe53-51a0-4707-b6dd-cb847c5079d0,2023-09-10,active
a69baeb2-8ab5-45cd-934d-a9eefe48b5c7,Mia,Wright,2022-12-03,2,a19de5b5-7532-4976-b51c-f1e4d45c4761,0220a550-4a80-435e-ba3e-24c62f1267b3,2024-11-01,active
6271d4f7-0ea5-4e6c-b480-10f25357f388,Charlotte,Scott,2014-04-01,1,4ee9a5c1-bd82-4668-84fd-271673c58244,6fbce135-fadd-4a33-b512-5c42c0c0c6a7,2024-12-27,active
d2ad2ecb-ad3f-4fc6-ac51-b17c0ee920b1,Layla,Torres,2019-11-19,2,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,7d724c38-ef8b-4ab4-8d9c-f6ed1beb8d30,2023-09-25,active
28710e8b-6cbc-4e9b-8dcb-ca8c4e165003,Elijah,Martin,2023-03-11,4,7b9e1d75-0e5e-45b4-b563-e22f77fe40b5,d690d4fd-501c-4e9a-9063-1252cb069475,2025-01-07,active
cb7b3b51-7ae6-469e-acd7-32e3ab1b6218,Charlotte,Lee,2018-09-14,PreK,9c753fbb-87d9-4088-a5d8-1d94279cfd36,e323eb48-eb38-4fa0-aecc-45fb071c761b,2026-01-22,active
2b549067-2c30-460a-a101-e410472c2b43,Ethan,Clark,2020-04-10,PreK,9c753fbb-87d9-4088-a5d8-1d94279cfd36,e323eb48-eb38-4fa0-aecc-45fb071c761b,2023-10-20,inactive
a34d934f-6321-4a11-a668-62c5ac59cce2,Liam,Nguyen,2021-07-21,K,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,5fe98476-1393-4f43-8816-394f079baa76,2024-02-05,active
a0fccc78-25c3-4a04-9abf-feda37d74302,Mia,Martinez,2014-03-18,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2024-11-18,active
7c422b16-a32e-4829-9fc8-95bf55f435d1,Thomas,Adams,2021-12-07,4,1931b905-8265-481f-8999-bcf320f65f54,03b52edb-8a5d-483d-a659-dde7e89b1dc6,2024-06-18,active
a55f4f2f-71fb-4eac-a037-4a644e0f5219,Caleb,Perez,2014-07-16,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,be1edc38-c1d7-49c8-8890-d4f3e9562ad9,2026-03-10,active
f5886512-b162-49d9-8690-38dc483b4aa7,Ryan,Ramirez,2017-11-08,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,91514a03-a618-4e52-8ba2-2d9966965c74,2025-04-10,active
acdc5f9d-de9d-4ba5-a87e-9c5317d0ecae,William,Torres,2019-12-20,5,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,02323a0b-3b20-49a1-8da0-ddcd2066307d,2023-09-04,active
d955d7c1-eb0e-44a9-a719-ea3f29bae069,Caleb,Martin,2022-03-28,PreK,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,25866598-d5cd-4a71-979b-1630f5a9afd7,2024-01-21,active
0308e2c2-fed0-4303-bdce-14738b976f64,Luna,Hernandez,2016-02-17,1,459f7de6-735d-4a35-b8ca-f662c20126fc,87edb799-1813-4103-a247-732248fed5ed,2025-10-21,inactive
b61222ed-9039-4be7-aec0-14921b42213f,Camila,Garcia,2021-11-12,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,be1edc38-c1d7-49c8-8890-d4f3e9562ad9,2025-04-17,active
c76850a3-bbce-4c70-9648-f14d4ae974f2,Nora,Lewis,2018-08-06,6,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,91009e6d-de92-41fa-a9f5-d2459049405c,2024-09-09,active
15064b18-c341-4d59-9e6d-1d72f3662cc6,Olivia,White,2021-06-17,6,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,7f1be566-2ddb-4c58-9654-4b55a196674f,2025-12-28,inactive
